MONTH,STATE,LATITUDE,LONGITUDE,ELEVATION,MonthlyMaxPrecip,MonthlyTotalSnowfall,MonthlyMaxSnowfall,MonthlyAvgTemp,MonthlyAvgDaylight,MonthlyAvgTempDiff,MonthlyAvgPrecipitation,MonthlyAvgRelativeHumidity,MonthlyAvgWindSpeed,MonthlyAvgPeakWindSpeed,MonthlyAvgSnowDepth,MonthlyAvgSnowfall,MonthlyMaxTempDiff,MonthlyMinDailyTempDiff,MonthlyWindSpeed,MonthlyWindDirection,MonthlyAvgTemp_scale,MonthlyAvgPrecipitation_scale
1,ME,44.4684613,-69.5682653,86.19000000000001,2.682,12.75,6.0600000000000005,-5.205,587.3754838709677,9.147999434069044,0.1155448113207546,55.58064516129032,8.163153825646493,25.1163056123974,4.303742690058479,0.5398043903499239,19.446,1.884,8.43277562991601,335.0369045301004,1,2
1,MI,44.60176333333333,-84.2602625,268.5,0.7533333333333334,18.23333333333333,6.258333333333333,-5.490833333333334,594.2709677419355,7.442069892473119,0.0769697388632871,75.69086021505376,8.141129032258066,24.086961272838536,7.681518559716558,0.7842601207911954,20.37333333333333,1.11,7.827742267910883,5.973251916469792,1,2
1,MN,46.32935166666667,-93.5594475,310.6166666666667,0.3858333333333333,10.25,4.2,-10.263333333333334,604.6967741935483,9.47720430107527,0.0326898957705228,76.60483870967742,7.680107526881721,22.41199541688701,7.64841379366996,0.4390273510109632,24.08,1.2966666666666664,7.545103461659753,340.4284823714937,1,1
1,MO,38.42986749999999,-92.83142083333333,284.375,1.4441666666666666,5.008333333333334,2.4916666666666667,0.3816666666666666,649.7290322580646,9.33720430107527,0.1270304927630508,72.46505376344086,10.077419354838709,26.56591485269691,0.4060468435468435,0.2034512887723897,25.0,1.11,9.870395435324362,348.7375973539807,1,3
1,MS,32.32861125,-90.14955625,100.7875,2.38625,0.0,0.0,8.36,644.9032258064517,11.14012096774194,0.2430516304347825,70.70564516129032,6.654435483870968,22.314516129032256,0.0,0.0,20.28,1.385,6.537822378904824,346.53918478638144,2,4
1,MT,47.274335,-109.89637333333332,999.0666666666666,0.1933333333333333,5.641666666666667,2.4,-2.980833333333333,589.9698924731183,11.16448924731183,0.015406743795858,65.04838709677419,12.837634408602154,30.60483870967742,1.6454054084615342,0.2055728457206089,23.706666666666667,2.4066666666666667,12.985181651481293,42.14059697108166,1,1
1,NC,35.738648125,-80.265590625,244.3125,1.2175,1.3,1.18125,5.03,649.683870967742,10.731149193548385,0.1383126588604108,65.73588709677419,5.788306451612904,20.891129032258064,0.0649457958751982,0.0437045710566058,20.2775,1.9450000000000007,5.70818117819582,7.209835321603805,1,3
1,ND,47.60380166666667,-97.67880666666667,322.68333333333334,0.2366666666666666,5.15,2.333333333333333,-12.288333333333334,576.6967741935484,9.681935483870966,0.0181553030303029,79.57258064516128,11.152150537634409,27.36290322580645,4.709677419354839,0.2288888888888889,22.223333333333333,1.67,10.60823951863354,341.4729040927906,1,1
1,NE,41.35558583333333,-98.80584083333332,626.6999999999999,0.4341666666666666,6.991666666666667,5.025,-3.1525,637.6086021505375,11.197634408602154,0.0267828326657765,74.03763440860216,9.898118279569893,27.666666666666668,1.546200166364737,0.2735672514619883,22.78,1.6666666666666667,9.547917173683784,346.6953871987635,1,1
1,NH,43.204895,-71.50269750000001,104.15,1.1175,11.775,5.525,-4.155,579.4838709677418,9.949919354838707,0.1173999999999999,67.7741935483871,7.212903225806454,24.4344262295082,5.450819672131147,0.4401869158878505,25.0,1.66,7.0946218133718135,325.0390075406541,1,2
1,NJ,39.549768,-74.621762,17.520000000000003,1.17,4.08,3.7599999999999993,2.024,625.7858064516129,10.066596774193547,0.0952592592592592,54.01935483870968,8.914516129032254,28.48175172508028,0.439344262295082,0.1470270270270269,21.554,2.22,7.9098478092860125,340.77252604308524,1,2
1,NM,34.932631666666666,-104.75919833333334,1413.75,0.1233333333333333,1.075,0.7000000000000001,3.8516666666666666,642.1935483870968,15.231290322580648,0.0076299046045307,48.79032258064516,8.80967741935484,26.879032258064512,0.0296573127021592,0.0375839737083755,27.036666666666665,3.1466666666666665,8.717525712259132,7.276305771659679,1,1
1,NV,40.314589,-117.986926,1391.12,0.425,4.68,2.11,2.3240000000000003,613.9354838709677,12.282935483870972,0.0366824843675722,65.95161290322581,5.699999999999999,21.42260687123,0.9977215089867666,0.1677081581160638,21.946,3.999,5.558003985735263,19.51559796805725,1,1
1,NY,40.7449025,-73.30733333333333,19.65,1.055,2.5,1.8666666666666665,0.9583333333333334,609.367741935484,8.092419409476353,0.093801996546656,38.64784946236559,10.70798037415858,28.211274237697285,0.3087887067395264,0.0905170795795795,20.371666666666663,2.223333333333333,10.385718492343932,345.826035577286,1,2
1,OH,40.57639916666667,-82.27942,336.93333333333334,0.9241666666666668,10.233333333333333,4.033333333333333,-1.1849999999999998,654.8989247311829,7.501854838709676,0.1174108403748175,75.19086021505376,9.798655913978497,25.486559139784944,1.0888092814621917,0.4363200167851785,22.593333333333334,0.7400000000000001,9.461472429347326,7.781740999963915,1,2
1,OK,35.64825333333334,-97.56322583333332,391.35833333333335,0.8641666666666666,0.8916666666666666,0.875,3.966666666666667,653.6516129032258,11.725080645161292,0.0626359628026294,66.27150537634408,11.786290322580642,28.55913978494624,0.040983606557377,0.0305088908537184,22.59,1.4800000000000002,11.712884672883488,354.7750540770889,1,2
1,OR,43.855268333333335,-121.48104083333334,556.125,0.9058333333333332,0.0499999999999999,0.0499999999999999,3.954166666666667,611.0838709677417,8.358655913978497,0.1184115368407403,81.18548387096774,5.804032258064514,19.795698924731184,0.0,0.0017241379310344,17.223333333333333,2.22,5.533888725418076,344.1230148461564,1,2
1,PA,40.6463325,-77.2816515,251.39,1.225,6.245,2.59,-0.835,637.8219354838709,8.142403225806452,0.1138069272439253,67.8258064516129,8.225645161290323,25.307671125098345,0.4210560249753978,0.263215557638238,19.666,1.442,7.913935337518389,353.2904610994235,1,2
1,RI,41.5817375,-71.4876325,25.975,1.34125,3.9125,2.7125,0.4712499999999999,595.2064516129032,8.606975394637312,0.1462929736834375,32.74193548387097,8.967137096774195,26.22821474600589,0.3688524590163934,0.1549504950495049,21.53,1.6625,8.731206980853331,348.8774026826799,1,3
1,SC,33.91594166666667,-81.12377,124.18333333333334,1.346666666666667,0.7083333333333334,0.7083333333333334,8.065,635.6559139784946,11.390456989247312,0.1385562865497076,67.01881720430107,6.50932555293295,45.11827956989248,0.0457863449602237,0.023364120944766,21.48333333333333,2.963333333333332,6.467697223781458,19.66257497778787,2,3
1,SD,44.77214454545455,-99.04227727272728,442.60909090909087,0.2345454545454545,5.5,3.0181818181818185,-7.994545454545454,593.1964809384167,10.530437959713474,0.0179746369522616,78.61876832844574,10.525513196480937,28.17125314672346,4.54493727938265,0.2317286581428386,26.770909090909093,0.7563636363636363,10.051756994188404,342.0069068707194,1,1
1,TN,35.6561675,-85.29170833333333,226.63333333333333,1.4141666666666666,0.5499999999999999,0.4666666666666666,5.055,665.0064516129032,9.735591397849468,0.1508618834822905,67.04301075268818,6.744086021505379,22.157793513419005,0.0244790972499888,0.0209510518246586,21.113333333333333,1.663333333333333,6.625668626298256,8.092878201867507,2,3
1,TX,34.55218,-101.31311333333332,953.375,0.3108333333333333,1.025,0.9583333333333334,4.943333333333333,661.479569892473,15.701962365591404,0.0162868728703574,56.107526881720425,11.403494623655916,29.15322580645161,0.0431870262647628,0.0352744839701361,27.41,2.966666666666667,11.286363636363635,6.466392179068805,1,1
1,UT,39.07813083333333,-111.60870166666666,1460.0166666666669,0.3558333333333334,2.5500000000000003,1.2083333333333333,-0.6474999999999999,655.8537634408603,11.429059139784943,0.0253395445134575,73.38172043010752,5.3348216627327565,18.60717720080427,0.2202380952380952,0.0944444444444444,19.633333333333333,2.22,5.253599633479369,352.646080953912,1,1
1,VA,36.73814625,-77.76369,90.1,1.295,3.825,2.6,5.035,653.1741935483872,10.17028777226358,0.1234609432571849,68.04341397849461,7.1247636262513865,68.20571072646212,0.348773660357238,0.1301144595769341,22.22,1.6700000000000002,7.138672508925674,12.55646595682714,2,2
1,VT,44.336085,-72.85649375,221.15,1.0925,12.175,4.0375,-6.765,585.5225806451613,8.866653225806452,0.1085833333333332,75.71370967741936,7.225,24.16528925619835,2.76890756302521,0.496938775510204,20.555,1.665,6.609887945270111,348.003571257894,1,2
1,WA,47.10161727272728,-123.11614272727272,53.345454545454544,2.101818181818182,0.0636363636363636,0.0454545454545454,6.55,605.6445747800584,5.910615835777123,0.3643547872822614,86.66568914956012,8.943988269794719,25.956011730205283,0.0,0.0021694214876032,13.383636363636365,1.4627272727272724,8.740273090863642,18.3210671702866,2,4
1,WI,43.83296583333333,-89.578235,223.7333333333333,0.64,13.5,4.375,-6.156666666666666,595.0881720430108,8.091451612903226,0.0564498291423689,74.39516129032258,8.118010752688171,23.40683189089956,3.620654439936896,0.5548635980619339,19.82,1.11,7.990153735503011,352.62738730552746,1,1
1,WV,38.350971666666666,-80.85622583333334,546.5166666666667,1.175,10.75,3.716666666666667,0.4058333333333333,656.7698924731181,9.62064516129032,0.1280951628131654,72.75806451612904,6.529838709677421,23.814516129032256,0.7620134550066404,0.4332399626517274,23.52,0.9266666666666667,5.980821158204349,351.2160608043666,1,3
1,WY,42.2903225,-106.66900583333334,1729.1583333333335,0.2466666666666666,6.616666666666667,3.5583333333333336,-2.9075,619.3462365591398,11.56967741935484,0.0147515121990825,62.0268817204301,11.289247311827957,31.29102767495152,2.252724408803755,0.2365538592932636,21.106666666666666,4.626666666666667,11.34131315217329,17.661060893237163,1,1
2,AK,62.606232142857145,-154.69733571428574,43.48214285714285,0.5028571428571429,10.407142857142857,2.939285714285714,-10.638571428571428,569.1893805309734,7.9875600505688995,0.0850315914222488,80.4370565255521,10.72376738305942,26.443189750079764,13.871684407904382,0.6402434157169291,19.68428571428572,1.8242857142857145,9.929762456821084,359.4082441928913,1,2
2,AL,33.17304363636364,-87.16940272727273,155.20909090909092,2.409090909090909,0.3,0.2818181818181818,11.990909090909092,709.1599564620698,10.54353755146467,0.3125487992790272,75.22169324688845,8.167344659504993,24.411282002744784,0.0099173553719008,0.0116504854368931,21.86636363636364,2.270909090909091,8.078928077405653,354.73119795485866,2,4
2,AR,34.79107166666667,-92.72093666666666,181.95,2.525,2.275,1.1833333333333331,6.458333333333333,701.1705014749263,10.722271386430682,0.2776051905190519,74.85208596713022,7.313569321533923,23.292035398230087,0.2646946356385884,0.088062570424869,24.44333333333333,1.85,7.285400518100984,10.548030164295769,2,4
2,AZ,33.4241,-111.483235,1052.2800000000002,0.808,8.25,4.529999999999999,9.283,712.6508776678813,13.829104633003643,0.0571044871372358,44.74814159292036,6.995739718896409,24.96802706923477,1.2585365853658537,0.3248835584536563,23.221,2.612,6.884930844140024,11.817400187427722,2,1
2,CA,38.11214555555556,-120.50846555555556,126.46666666666668,0.92,1.0,0.6666666666666666,11.025555555555554,688.9494591937068,12.760825958702068,0.0643230626919946,51.23010637346921,5.770501474926252,20.58388145816812,0.023598820058997,0.0357142857142856,21.544444444444448,3.147777777777778,5.646345380753621,342.58984767369,2,2
2,CO,38.61474375,-105.64304,1675.6,0.229375,4.6625,1.89375,-1.18875,690.495575221239,15.300397418202484,0.0187299755723049,60.38066924778761,8.508054293231284,37.15578410268675,0.3990562431096411,0.2164458787271959,26.8075,4.305000000000001,8.403330648329081,10.261550706112132,1,1
2,CT,41.53963181818182,-72.88343818181818,28.2,1.080909090909091,7.118181818181818,3.672727272727272,0.7218181818181818,693.1147224456959,8.634939662107804,0.1658325377992344,48.35398230088495,7.648913917940467,24.7564516844374,1.680966565922318,0.2847884788478848,18.22909090909091,1.2627272727272727,7.436800104657247,356.30627404958835,1,4
2,DE,39.428245,-75.544865,21.425,1.195,5.0,2.35,2.9174999999999995,683.570353982301,8.999955759330758,0.1791459884201819,52.52678571428572,8.330133928571428,24.64659090909091,0.301829268292683,0.1923076923076923,21.25,1.6674999999999998,7.872078574549085,4.10307446101524,1,4
2,FL,28.50767,-82.04724545454546,5.736363636363636,1.491818181818182,0.0,0.0,19.757272727272724,715.1073209975865,10.951786569495054,0.1088239598414743,74.74613600870758,7.312507690123516,23.40952155600776,0.0,0.0,19.18818181818182,4.142727272727273,7.325739767934645,6.39087282139559,3,2
2,GA,32.360001,-83.377441,113.69,1.302,0.0,0.0,13.238,710.7129203539824,11.967083472853384,0.1703319727891156,60.23008849557523,5.680176991150443,21.240975121055264,0.0,0.0,23.442,1.888,5.541345543345543,351.0328448881076,2,4
2,HI,21.008205789473685,-157.17392736842103,33.67894736842105,1.9815789473684209,0.0,0.0,22.61947368421053,738.2844899860272,7.913306939916161,0.2116338449393535,72.59842078179292,10.01623660922217,27.039357242664185,0.0,0.0,15.732631578947366,2.395263157894737,10.118715001391935,25.988155603783923,4,4
2,IA,42.11313416666667,-93.2095225,326.9583333333333,0.5516666666666666,9.8,2.891666666666666,-7.616666666666667,664.4365781710914,10.03616519174041,0.0592188509132242,75.37463126843657,10.597345132743362,26.76106194690265,4.853552581707922,0.407501975149034,21.67,2.223333333333333,10.294484105603448,350.3820878272872,1,1
2,ID,43.2433925,-114.4059675,1107.65,0.50125,10.8625,4.025,0.18625,685.3097345132744,9.58261061946903,0.0623640661938533,67.76991150442478,10.684070796460173,28.672566371681416,1.1269480519480517,0.4545668859649122,20.83,1.665,7.440613668061366,6.864400900172029,1,2
2,IL,41.06424625,-90.10369,188.8375,1.10875,10.3375,3.8125,-3.735,680.9203539823009,9.712256637168142,0.1003262115685252,72.56637168141593,8.818584070796462,25.99557522123894,1.0660377358490567,0.432252578450735,21.11,1.11,8.67420574184871,357.611025075171,1,2
2,IN,40.878929,-86.19623299999999,241.1,1.1469999999999998,9.72,3.25,-1.895,705.2530973451328,8.62311504424779,0.1388602841098522,60.16366854384553,10.516814159292036,27.09891467690766,2.1085274725274727,0.4334848484848485,20.0,1.7740000000000002,10.196055890227576,9.78555850002249,1,3
2,KS,38.57959571428572,-98.03736714285716,455.9142857142857,0.4771428571428571,4.685714285714285,2.7571428571428567,-0.5700000000000002,698.0185915073996,12.11162683126348,0.0287003378671055,67.97966581877446,10.4889090503458,29.28086562058452,0.6835734293717487,0.1961597542242703,24.447142857142858,2.225714285714286,10.450222765162405,0.9493356019243606,1,1
2,KY,38.19657545454545,-84.89639727272727,249.6636363636364,2.283636363636364,4.045454545454546,1.4363636363636365,3.7427272727272727,708.2519672519046,9.48667928635654,0.3043124356027581,72.06459703752779,8.503936396763045,25.57644219393308,0.5235449872799958,0.1721572706469731,19.85181818181818,1.6636363636363638,8.257897360958093,9.146480429806616,1,4
2,LA,30.0162425,-91.08081375,3.6625,1.56,0.0,0.0,15.905,715.8584070796458,9.62424778761062,0.1649462365591397,78.70353982300884,9.690707964601769,25.80530973451328,0.0,0.0,19.72,3.055,9.621533251231527,359.2348462655704,3,4
2,MA,42.24456666666666,-71.38773333333333,139.84444444444446,0.9511111111111112,10.6,3.9444444444444446,0.4,697.2688298918388,8.129885313310094,0.1414664193617036,57.179941002949846,10.508652900688295,28.363205142212028,0.0,0.4322061855670103,17.531111111111112,1.9766666666666663,9.85631483081209,3.068188288918975,1,3
2,MD,38.667402,-75.90363199999999,24.73,1.098,1.33,0.8800000000000001,4.906000000000001,685.6877876106194,9.748279996810972,0.1659521458933223,55.95945006321112,7.576814159292036,25.116642323223644,0.1064220183486238,0.0501886792452829,21.56,1.8860000000000003,7.599878406624327,5.448569389168881,1,4
2,ME,44.4684613,-69.5682653,86.19000000000001,0.943,11.5,4.81,-4.106,691.711150442478,10.00712168141593,0.0946763180639584,53.32035398230089,7.832566371681418,26.15136565136565,4.056235827664399,0.484476928111705,20.444,2.3280000000000003,8.153950347810122,333.39432795735394,1,2
2,MI,44.60176333333333,-84.2602625,268.5,0.7158333333333333,22.35,5.708333333333333,-6.0075,687.3085545722715,9.30188790560472,0.0925656992288276,73.21238938053096,8.5858407079646,25.616519174041297,11.915844310387085,0.9611253854965196,20.183333333333334,2.033333333333333,8.087455397411118,8.249964670726285,1,2
2,MN,46.32935166666667,-93.5594475,310.6166666666667,0.3458333333333334,14.108333333333334,4.425,-12.2175,659.4241887905605,11.994660766961651,0.042074183867662,71.65191740412979,7.853982300884954,23.2275600505689,10.714108052714248,0.6117424242424242,23.33333333333333,2.9633333333333334,7.734453566612863,349.3047393071467,1,1
2,MO,38.42986749999999,-92.83142083333333,284.375,1.096666666666667,3.891666666666666,2.0416666666666665,0.5666666666666668,684.5946902654867,10.582271386430678,0.1171623791278962,70.71681415929203,10.346902654867256,26.72861356932153,0.5219385586930663,0.1728223273114913,21.85333333333333,1.4800000000000004,10.14808868344109,355.3338303092269,1,2
2,MS,32.32861125,-90.14955625,100.7875,1.79375,0.2375,0.2125,12.0325,708.7150442477878,11.442477876106194,0.2681980026052973,75.56441840070158,7.686725663716811,23.694690265486724,0.0961538461538461,0.0365384615384615,23.61,1.385,7.678811003811004,352.852395160746,2,4
2,MT,47.274335,-109.89637333333332,999.0666666666666,0.3441666666666667,19.416666666666668,4.441666666666666,-10.445,663.3132743362831,11.456578171091444,0.051987517922307,70.23893805309734,11.38849557522124,28.191740412979343,6.2746952297039655,0.8288530229834578,30.0,1.8533333333333344,11.774611995491036,42.53233208688568,1,1
2,NC,35.738648125,-80.265590625,244.3125,1.766875,0.34375,0.34375,8.413125,698.3610619469027,10.59221238938053,0.2026365342863822,70.06500402252615,6.736283185840708,22.597345132743364,0.0066371681415928,0.0129617267467734,21.25,1.3875,6.727817587914051,21.22122857656069,2,4
2,ND,47.739414,-97.481002,296.2,0.148,7.18,1.94,-14.81,675.5157522123893,11.0947610619469,0.0166898395721924,74.95113780025285,11.341061946902654,26.10082174462705,7.111111111111112,0.3156043956043955,28.89,1.7799999999999985,10.752754465246396,347.7044632807752,,1
2,NE,41.35558583333333,-98.80584083333332,626.6999999999999,0.265,9.933333333333334,3.891666666666667,-6.056666666666668,688.115634218289,12.291327433628318,0.0291987775506755,69.94100294985252,9.99380530973451,27.82300884955752,3.0651194657085674,0.4329406439287864,25.366666666666664,2.5899999999999994,9.73578738794198,357.29434472575633,1,1
2,NH,43.204895,-71.50269750000001,104.15,0.885,15.875,4.75,-2.9875,696.5168141592923,10.697787610619468,0.1137864077669902,67.71681415929204,6.307964601769911,24.1858407079646,7.716814159292035,0.6047619047619048,22.77,2.22,6.134402487109494,330.7936994620974,1,2
2,NJ,39.54977,-74.621746,17.580000000000002,1.3119999999999998,2.64,1.88,3.3660000000000005,690.8870796460178,9.81461787451168,0.1872667715369667,57.6,8.185922882427308,26.907626709573613,0.0814814814814814,0.1015384615384615,21.998,2.1100000000000003,7.369775455654587,359.2081465099739,1,4
2,NM,34.932631666666666,-104.75919833333334,1413.75,0.2683333333333333,3.066666666666667,1.7833333333333332,4.7775,706.1120943952801,15.853598820058998,0.0147110887034809,47.953129082495,10.054343724255228,30.28951074968774,0.1212470045803378,0.1209151164396866,27.22,3.52,10.047917519210658,11.153343047704029,1,1
2,NV,40.314589,-117.986926,1391.12,0.413,8.15,3.08,1.545,697.3235975310479,13.596055320889416,0.0455940789473683,57.30975319857673,7.067659812597606,25.87149178255373,0.6810328638497652,0.3250700587084147,25.441,4.107,6.909160687468713,11.40453139319584,1,1
2,NY,40.754409333333335,-73.25604533333333,20.24,1.0406666666666666,3.953333333333333,1.8066666666666669,2.3400000000000003,695.5149470761758,7.727393996182546,0.1598693644045556,32.42552837064029,9.53493666493146,27.075571683218744,0.775974025974026,0.1515919300824961,16.298666666666666,1.6646666666666663,9.533686652955756,357.588729805616,1,3
2,OH,40.57639916666667,-82.27942,336.93333333333334,0.9158333333333334,10.133333333333333,4.041666666666667,-0.0508333333333332,681.1115044247789,8.718053097345132,0.1574287671540551,74.09039190897597,9.825368731563422,25.7905604719764,1.4950544133511008,0.4513386621707462,18.886666666666667,2.5933333333333333,9.51438946568032,11.26402293949269,1,3
2,OK,35.64825333333334,-97.56322583333332,391.35833333333335,0.5316666666666666,2.35,1.4833333333333334,3.265,703.0300884955753,11.7570796460177,0.0542917367898977,69.49262536873157,12.401179941002953,28.952802359882003,0.248552861511577,0.0972502685284639,23.706666666666667,1.4833333333333334,12.308839954521131,0.1064418224316909,1,1
2,OR,43.855268333333335,-121.48104083333334,556.125,0.5683333333333334,2.85,1.875,3.2175,667.05604719764,9.742654867256636,0.0876023884085282,74.42908395120784,5.982300884955752,20.672566371681416,0.1834862385321101,0.1114156989656703,19.813333333333333,2.223333333333333,5.622514816346221,353.0964486446261,1,2
2,PA,40.6463325,-77.2816515,251.39,1.0265,7.67,3.02,1.1335,673.8449557522123,8.520088495575221,0.1511594366546694,68.41769911504426,7.742654867256637,25.08849557522124,1.0001972970306796,0.3303696268183553,20.554,1.7760000000000002,7.421814529637658,6.296419179501129,1,3
2,RI,41.55595777777778,-71.52221666666668,25.83333333333333,0.8844444444444445,3.511111111111111,1.7222222222222223,1.5677777777777775,703.9158308751229,8.2198843763169,0.156190595413423,30.104228121927235,8.046424300406601,25.24044848451432,0.2202202202202202,0.1447880870561282,17.163333333333334,1.8533333333333333,7.982826372444239,356.4068818731528,1,3
